daymetVersion,date,Num_Requests,Min_Time,Mean_Time,Stddev_Time,Max_Time,Min_Size,Mean_Size,Stddev_Size,Max_Size
"V4-python","2021-03-23",891114,0.019,0.18054488780710226,0.3011837531748768,16.102,8760,28664.6598,41402.31154604155,1051200
"V4-python","2021-03-24",867860,0.035,0.20085813167862726,0.5129010428870198,73.902,8760,27579.1017,36021.77791249773,1051200
"V4-python","2021-03-25",537555,0.053,0.14589838638364352,0.4287383057908709,63.372,26280,29522.8565,57301.730138958075,1051200
"V4-python","2021-03-26",4790,0.057,0.850432776147208,0.6564671811183974,4.282,26280,120058.2714,193249.8104270247,1051200
"V4-python","2021-03-27",2148,0.024,1.0473137798370513,0.687813648621794,4.861,11680,59373.3333,91503.58613657451,1051200
"V4-python","2021-03-28",685,0.056,0.7363810222405587,0.5904090641510756,3.975,11680,187536.4672,208905.64331355158,584000
"V4-python","2021-03-29",21167,0.024,0.9828648839437875,0.536699178291067,3.891,11680,501529.5545,79060.45355999112,934400
"V4-python","2021-03-30",26450,0.062,0.9791517958974568,0.5245928080561338,3.94,26280,495461.8241,53056.737912950026,1051200
"V4-python","2021-03-31",14255,0.06,1.0663579798699137,0.5682646748207244,4.823,17520,500420.6075,69100.28711360016,1051200
"V4-python","2021-04-01",1560,0.181,1.263675000680945,0.5790685049472968,5.781,744,987722.3949,231476.16248357203,1051200
"V4-python","2021-04-02",1329,0.066,0.7653604212775547,0.5121654755716928,5.022,26280,543974.6877,110363.29244822107,1051200
"V4-python","2021-04-03",124,0.059,1.2236612958292807,0.8619254587168103,4.596,8760,524987.2258,487556.2166734714,1051200
"V4-python","2021-04-04",1699,0.019,0.7627510305016075,0.8202017458099136,4.857,11680,26125.3208,13055.030279456045,367920
"V4-python","2021-04-05",224037,0.022,0.7514378071509922,0.7307764843757291,7.331,11680,32809.8012,48291.06922831254,1051200
"V4-python","2021-04-06",118072,0.057,1.2814439154340234,1.4582625995699323,132.302,11680,47616.1901,81344.37627790253,1051200
"V4-python","2021-04-07",1581,0.061,0.8661239730108207,0.6071031440107537,5.355,26280,638580.0228,490521.4790786231,1051200
"V4-python","2021-04-08",218284,0.036,0.11705594108381974,0.1395598306257113,3.985,528,26341.6552,6040.018896171231,1077480
"V4-python","2021-04-09",578,0.059,0.9398356404374627,0.7306391353817522,5.774,26280,110062.7958,247023.17342741074,1077480
"V4-python","2021-04-10",46,0.09,1.1778913150015085,1.1695174256039085,6.28,672,196333.7391,356160.676930733,1077480
"V4-python","2021-04-11",1333,0.049,0.3346534132264381,0.5153396199314467,4.942,26280,40037.0953,102663.91314008043,1077480
"V4-python","2021-04-12",109792,0.02,0.6244414347658824,0.641373460867818,8.634,11680,29841.2542,55668.7900865843,1077480
"V4-python","2021-04-13",799682,0.022,0.249852021277866,0.3717843646612857,15.11,11680,27050.4672,24207.793733896335,1077480
"V4-python","2021-04-14",201169,0.027,0.2091013278388714,0.35263217487850895,17.595,7808,27770.8710,17080.34126014014,1077480
"V4-python","2021-04-15",5174,0.051,0.5801347118673128,0.7259996517340941,11.591,672,513730.6502,305455.5624468124,1077480
"V4-python","2021-04-16",21311,0.033,0.44323776455274533,0.6582208965542977,6.748,72,36720.5154,90334.85150671276,1077480
"V4-python","2021-04-17",180,0.07,0.620133333073722,0.5821754199530024,3.788,26280,900625.3333,355159.863946114,1051200
"V4-python","2021-04-18",54,0.035,0.6847037017621376,1.2230964867737606,7.082,672,162162.0741,319223.81908042333,1077480
"V4-python","2021-04-19",32266,0.052,3.1921546825881513,2.1619411117230407,13.663,672,35225.6391,78187.5208891197,1077480
"V4-python","2021-04-20",4755,0.05,0.28082670895333794,0.32916482824853954,3.721,26280,300142.8391,125945.58220111315,1077480
"V4-python","2021-04-21",455,0.056,0.42414945100362483,0.42602081194278946,2.891,672,142011.9736,249302.7297021433,1077480
"V4-python","2021-04-22",1198,0.063,0.8884298818027336,0.864695946833745,9.8,26280,261220.5676,288126.8533355287,1024920
"V4-python","2021-04-23",107081,0.098,3.135108609515039,1.523379398587153,19.937,26280,26777.8600,14542.840302791763,814680
"V4-python","2021-04-24",2620,0.057,2.3124736656313973,1.6508365114060133,23.576,11680,42507.1756,108178.56764687483,1077480
"V4-python","2021-04-25",8782,0.085,1.1522556365077559,0.5944769178198505,6.3,11680,74140.8016,69301.68119685898,1024920
"V4-python","2021-04-26",109365,0.06,3.2660254832881566,1.4902386779403143,19.008,672,27479.1668,27679.318695553036,1077480
"V4-python","2021-04-27",138682,0.026,3.989662112001842,2.3149597179838586,68.146,672,60545.7565,118934.12005992526,1077480
"V4-python","2021-04-28",148814,0.037,5.07319101009159,2.893222090522083,32.661,11680,79838.5931,132053.3021848564,1077480
"V4-python","2021-04-29",213956,0.121,5.951657149006673,2.8270581433148685,85.629,11680,42941.4799,46239.91486859621,1077480
"V4-python","2021-04-30",274931,0.189,4.051611764304971,1.779427549544714,85.641,26280,34487.4611,14137.339562909568,1077480
"V4-python","2021-05-01",169022,0.103,4.008841665862241,1.4190532888370393,22.904,26280,36761.7465,55050.62248929884,1077480
"V4-python","2021-05-02",49881,0.183,3.835951062790702,1.5230816832197016,17.843,600,47037.0979,17149.745935133913,1051200
"V4-python","2021-05-03",2066,0.167,0.9918741522589473,0.47269103601585116,3.846,26280,96034.9274,163204.5721432471,1077480
"V4-python","2021-05-04",108948,0.056,1.1105955134355827,1.1137965722934817,8.934,8760,28177.0298,28820.52775861731,551880
"V4-python","2021-05-05",1676679,0.022,0.20844179785037095,0.3465569467855031,8.939,26280,49765.3542,64060.024384335964,1077480
"V4-python","2021-05-06",3003296,0.022,0.363781693266361,0.5543526174637138,50.982,672,48430.8981,46869.10948103784,1077480
"V4-python","2021-05-07",1612063,0.021,0.6739428683331555,0.9164829188850616,45.439,26280,51673.3872,59715.269114698785,1077480
"V4-python","2021-05-08",83468,0.028,0.8897015741527201,0.7409309553532885,30.462,11680,264000.1428,167651.61952558768,473040
"V4-python","2021-05-09",395875,0.054,0.6011694045963726,0.8877849208256584,17.822,26280,26302.9469,3128.200376543677,455520
"V4-python","2021-05-10",102786,0.056,1.158161111501079,1.047803819592079,9.451,11680,26638.3169,17794.341121445246,1077480
"V4-python","2021-05-11",273804,0.054,1.1010147806419897,1.0823472959265856,20.551,504,27985.3029,37805.16642319731,1077480
"V4-python","2021-05-12",259305,0.053,1.3575018723906884,0.8998841331629021,12.6,11680,29470.4411,54524.723210757234,1077480
"V4-python","2021-05-13",61771,0.055,0.20627083901582308,0.38916830415952414,9.979,11680,28046.6027,38111.980764387605,1077480
"V4-python","2021-05-14",30158,0.055,0.7078404075294581,0.6791685177971921,13.183,5040,29274.1150,54509.79618845565,1077480
"V4-python","2021-05-15",107,0.043,0.6483551426050819,0.5272053702446072,2.48,11680,50813.4579,151209.90591532397,1077480
"V4-python","2021-05-16",35,0.068,0.7653714273657117,0.5918046031551495,2.47,26280,91354.2857,243407.20010815168,1077480
"V4-python","2021-05-17",1330,0.034,1.6347548882652045,0.8627529827089018,8.786,8760,865654.4481,313482.4879226509,1077480
"V4-python","2021-05-18",44654,0.042,0.6828393424103754,0.542504597111495,11.523,11680,28599.2479,39970.15729654908,1077480
"V4-python","2021-05-19",33210,0.056,0.7575647694775226,0.5082378198013172,6.179,14600,34688.7742,85772.02396638851,1077480
"V4-python","2021-05-20",981,0.044,0.6436299699739335,0.703132566146055,4.786,11680,314934.3527,153263.84916632596,1077480
"V4-python","2021-05-21",417,0.025,1.0547745824485517,0.848007150649995,5.561,11680,290088.4412,454507.2309278212,1077480
"V4-python","2021-05-22",452,0.098,2.1860420361359036,1.4728216687744842,7.379,14600,373424.0708,250230.97896340917,788400
"V4-python","2021-05-23",107,0.222,1.1093458006872194,0.8309849482318287,5.964,26280,41016.4486,106775.71426818463,814680
"V4-python","2021-05-24",1873,0.031,1.0799930591257543,1.5433852957884038,14.619,26280,280204.6343,63210.360595280545,1077480
"V4-python","2021-05-25",2004,0.063,0.5969126741336789,0.6845040626273566,8.087,72,80542.7146,218473.46567745492,1077480
"V4-python","2021-05-26",5031,0.026,0.4612959651585614,0.2938683889434897,6.642,768,1016461.1059,181280.7418447756,1077480
"V4-python","2021-05-27",14847,0.068,0.9366944162708875,0.4496424645345486,5.699,26280,1048920.1697,46260.83223464211,1077480
"V4-python","2021-05-28",1553,0.024,2.442680617366214,1.1370579387518776,6.649,11680,850699.6008,306472.50465382857,1077480
"V4-python","2021-05-29",740,0.39,1.6911297294336396,0.6694966522908918,4.312,525600,964902.1622,118533.5535922928,1077480
"V4-python","2021-05-30",4,0.176,0.26349999755620956,0.08937700519879961,0.413,744,269556.0000,155198.68056140168,359160
"V4-python","2021-05-31",12037,0.15,0.4334472874683172,0.3232963142043677,4.028,131400,503760.7676,39122.71632313342,1077480
"V4-python","2021-06-01",1835,0.064,0.5703138959505253,0.4882484453838348,4.679,26280,412560.1962,119440.56081001132,1077480
"V4-python","2021-06-02",8003,0.061,0.5480641007137592,0.44984644769672,3.92,26280,106142.3466,277532.0528168117,1077480
"V4-python","2021-06-03",68,0.07,0.8810000026269871,0.8147444306488123,4.031,26280,251721.1765,397731.93248249876,1077480
"V4-python","2021-06-04",890,0.075,1.8836292149561844,0.9362663968484838,4.975,4392,871752.0719,289383.5338646223,1077480
"V4-python","2021-06-05",1052,0.06,2.6816929661537814,1.2881777287516325,7.592,20440,833460.1521,328803.4691679196,1077480
"V4-python","2021-06-06",124,0.307,2.5161532288597477,1.4023229532216333,7.386,6048,900153.8710,392835.13972130127,1077480
"V4-python","2021-06-07",257,0.062,0.8081167309548605,0.8952677230340369,7.7,4896,274332.6381,424508.21899675287,1077480
"V4-python","2021-06-08",65641,0.031,0.23097055218866955,0.6099913474121555,25.42,52560,149590.2019,129327.48665166037,1077480
"V4-python","2021-06-09",119602,0.025,0.38202514196234066,0.48782993558990223,31.658,1120,140941.2158,292849.31300071866,1077480
"V4-python","2021-06-10",10125,0.062,0.7985937780002017,0.8224953882206445,7.154,11680,433104.4938,433757.3984097024,1077480
"V4-python","2021-06-11",2122,0.074,1.9701145141614596,1.6535686726249488,20.354,26280,829687.3139,347158.1923202254,1077480
"V4-python","2021-06-12",6968,0.303,2.0318480188456864,1.148859614840677,12.275,52560,1028004.8611,100301.42577694939,1077480
"V4-python","2021-06-13",1484,0.469,1.8849204823856727,0.9070080025859252,6.936,11680,964017.1429,124994.5064083539,1077480
"V4-python","2021-06-14",2873,0.063,0.7806084227585809,0.5830560688916643,6.231,24,675421.8169,455712.7331938159,1077480
"V4-python","2021-06-15",19694,0.09,1.287022290579771,1.0261319728800826,17.071,26280,316466.6761,148437.09604622165,1077480
"V4-python","2021-06-16",33426,0.044,0.8974897987074686,0.9169472483243001,13.211,26280,289784.7101,280147.71157293447,1077480
"V4-python","2021-06-17",57741,0.06,0.39475913145087693,0.7054552800027298,24.902,26280,59819.6699,173896.87624900223,1077480
"V4-python","2021-06-18",12343,0.066,1.494296442520833,1.0312455081454177,11.581,26280,75028.8358,208337.84416047987,1077480
"V4-python","2021-06-19",18960,0.082,1.4511578589390948,0.7741316854763177,34.907,72,39161.6232,85973.98314739959,1024920
"V4-python","2021-06-20",3595,0.025,1.4866787198355864,0.6812861581448089,8.752,11680,50316.5953,116669.21703086118,607360
"V4-python","2021-06-21",2608,0.125,1.663913343067458,1.1362130344851082,9.71,26280,143143.8190,302216.10427365964,1077480
"V4-python","2021-06-22",38538,0.122,2.1008553113520603,1.8593656239016088,17.484,26280,759409.4074,47371.54802458098,1077480
"V4-python","2021-06-23",286213,0.065,1.1754059355331135,0.9437376349512098,57.645,26280,125275.7465,224460.6980874906,1077480
"V4-python","2021-06-24",438633,0.066,0.7722761806990236,0.9876708828475661,9.593,744,45394.0607,19846.867817885144,1077480
"V4-python","2021-06-25",87453,0.065,0.5074665249283451,0.38392131656440887,3.543,1464,35306.1301,19955.247201612434,1077480
"V4-python","2021-06-26",2032,0.07,0.7489473426340544,0.45639353090614065,3.3,26280,26868.3228,19123.775791555883,760392
"V4-python","2021-06-27",16946,0.061,0.4345581259707728,0.3733016350223194,2.67,26280,26339.7923,4804.111972960762,473040
"V4-python","2021-06-28",24469,0.062,0.2570479382343328,0.24481568035052736,4.852,11680,28204.8682,42257.924490476755,1077480
"V4-python","2021-06-29",630,0.082,0.5469142867459191,0.3897324770910919,2.239,26280,598752.9524,250571.16651637887,1077480
"V4-python","2021-06-30",41588,0.058,0.1675096422930463,0.13498412518673,2.321,23360,161157.6282,317723.59421220626,1077480
"V4-python","2021-07-01",18986,0.067,0.18254234710464762,0.2285352865012569,3.123,26280,101109.2679,206318.5589529963,1077480
"V4-python","2021-07-02",137,0.032,0.8588102202400238,0.5758404809629023,2.853,4464,709167.5328,438663.2538945213,1077480
"V4-python","2021-07-03",4,0.061,1.7542499778792262,1.4789975251510732,3.631,78840,113880.0000,35040.0,148920
"V4-python","2021-07-04",75,0.022,0.3612266667187214,0.6892607573008883,3.134,11680,59490.1333,153164.5250615023,998640
"V4-python","2021-07-05",411,0.063,0.5251630162344362,0.4013085759781615,2.765,23360,952559.4161,303039.440144135,1077480
"V4-python","2021-07-06",454,0.035,0.4181541847188173,0.36026286318992534,2.944,216,494955.5419,445157.62971419375,1077480
"V4-python","2021-07-07",383,0.024,0.7734621318577553,5.713062845453066,112.09,72,536053.6606,453078.83050444885,1077480
"V4-python","2021-07-08",2510,0.022,0.49088247081940156,0.5383675763007754,4.552,72,379244.0446,314826.02581328555,1077480
"V4-python","2021-07-09",3734,0.06,0.7814480460258365,0.5586535672579702,4.843,144,270981.7954,99988.82328520122,1077480
"V4-python","2021-07-10",4,0.334,0.9570000097155571,0.9139357517704152,2.532,26280,394200.0000,430222.14168961596,1077480
"V4-python","2021-07-11",29709,0.06,0.5579578915863639,0.6138494846430343,8.62,26280,29803.7080,42873.136189600526,551880
"V4-python","2021-07-12",50190,0.022,0.4613466825969347,0.5318711707956671,10.108,432,114749.9854,174967.80393184727,1077480
"V4-python","2021-07-13",14863,0.06,0.7400787186491885,1.0986759317727965,10.018,26280,146566.3971,297243.69455064205,1077480
"V4-python","2021-07-14",21935,0.035,0.6186919079993726,0.7420192075391355,8.347,11680,140232.2845,169352.86821072098,1077480
"V4-python","2021-07-15",253,0.183,1.8389644281195086,1.2648503177168846,6.253,11680,1034747.0356,181515.18967217597,1077480
"V4-python","2021-07-16",8403,0.067,0.4620997263800242,0.4068766087192493,3.891,11680,82517.5390,103193.62917270324,1077480
"V4-python","2021-07-17",945,0.088,2.313392593171546,1.0004893445979843,5.598,11680,924221.7143,250357.9993394493,1077480
"V4-python","2021-07-18",874,0.159,1.4792860413750195,0.788866711912198,5.692,96360,961404.9886,188722.72412753198,1077480
"V4-python","2021-07-19",46679,0.022,0.22064448683669785,0.35033443828245764,4.021,24,106326.1215,216189.38094958736,1077480
"V4-python","2021-07-20",51120,0.065,0.1560311425233869,0.2505735989356869,33.894,23360,93060.7742,187428.85841463972,1077480
"V4-python","2021-07-21",108331,0.027,0.14020633072512376,0.14174570577828663,2.647,256,74476.4095,131915.658252986,1077480
"V4-python","2021-07-22",143929,0.066,0.13877476414002318,0.14962143207641557,2.771,8856,99748.9953,170748.4925663214,1077480
"V4-python","2021-07-23",5959,0.028,0.5137012920420999,0.376637281886917,2.787,256,47906.0044,173816.78409567746,1077480
"V4-python","2021-07-24",112230,0.069,0.3789636995964357,0.294977492762621,6.431,11680,53123.0555,30327.892319453353,1077480
"V4-python","2021-07-25",108895,0.028,0.32503641126805255,0.3320896339345685,3.792,1120,34632.4541,47256.142356858145,1077480
"V4-python","2021-07-26",114865,0.028,0.4178508248715764,0.3757738715955419,4.224,1344,44082.7403,28242.557532591694,1077480
"V4-python","2021-07-27",402862,0.022,0.19198295205654115,0.24308451934375017,4.636,1120,184314.1015,326714.8061481293,1077480
"V4-python","2021-07-28",242254,0.023,0.1298161888980267,0.1497958013571641,15.227,10824,51772.3789,23977.836084023835,1077480
"V4-python","2021-07-29",91575,0.063,0.19397693708120003,0.16602031618773688,4.376,6192,95077.9015,102368.44875377562,1077480
"V4-python","2021-07-30",43149,0.063,0.5913829057301916,0.49460087964797994,4.343,26280,52191.5233,26100.789588438754,1077480
"V4-python","2021-07-31",27281,0.043,0.9786439644609961,0.6036162710339404,19.906,392,59565.4963,84603.16996783052,1077480
"V4-python","2021-08-01",12,0.062,0.7393333415190378,0.7405721376235271,2.729,1624,402934.0000,487069.92269146186,1077480
"V4-python","2021-08-02",54453,0.022,0.18919372680132773,0.17481064401299465,2.671,1680,49747.5576,43188.3421488254,1077480
"V4-python","2021-08-03",59435,0.036,0.2267015227428861,0.18017032857511245,2.652,1568,68929.3470,169791.8120205732,1077480
"V4-python","2021-08-04",50610,0.037,0.35622080618416607,0.29275227232628037,3.51,1120,92408.6822,149137.7676106679,1077480
"V4-python","2021-08-05",51962,0.063,0.4100614873584353,0.32657227634047775,3.783,8760,93499.7903,217307.32408735674,1077480
"V4-python","2021-08-06",31233,0.036,0.7886940735649816,0.5196328016483148,6.235,14600,53090.5606,153146.37328798475,1077480
"V4-python","2021-08-07",24342,0.041,0.8167231944939436,0.4376077731825019,12.683,8760,29622.1297,45179.89352176141,788400
"V4-python","2021-08-08",33856,0.034,0.5091467981599975,0.3095873086574504,2.988,14600,50126.7817,10316.744553721046,551880
"V4-python","2021-08-09",93018,0.036,0.4899360769954939,0.47686595577383145,9.979,11680,130358.0442,293814.5228074689,1077480
"V4-python","2021-08-10",7418,0.036,1.53402305178517,0.8792825504086231,7.265,14600,988741.9369,279493.1758231134,1077480
"V4-python","2021-08-11",44785,0.039,0.6420448587651503,0.3392028210867807,3.976,14600,853638.1530,213526.2424195199,1077480
"V4-python","2021-08-12",40644,0.079,0.8763029965790293,0.4876134003589443,7.352,23360,892683.8156,179520.21231633617,1077480
"V4-python","2021-08-13",18228,0.072,1.6484663701520785,0.9912967802400772,26.295,8760,750308.3213,478208.56970583927,1077480
"V4-python","2021-08-14",12982,0.272,1.7751300259999916,0.6337351212545776,17.91,2232,1064719.5692,102467.47281449371,1077480
"V4-python","2021-08-15",1,2.629,2.628999948501587,0.0,2.629,1077480,1077480.0000,0.0,1077480
